Driver Record,Territory,Grid Step,Number of  Minor Convictions,Number of Major Convictions,# Criminal Code Convictions,Number of At Fault Claims,Claim Amount,NumGen,Claim Amount Gen
7,TheWall,-13,2,2,0,2,72700,0.127,9259.221265
6,TheWall,-15,2,2,0,2,72900,0.835,60843.72494
8,TheWall,-15,2,2,0,2,72900,0.792,57739.50088
8,TheWall,-12,2,2,0,2,72600,0.957,69504.36735
9,TheWall,-15,2,2,0,2,72900,0.857,62448.63026
8,TheWall,-8,2,2,0,2,72200,0.081,5814.600274
8,TheWall,-8,2,2,0,2,72200,0.611,44090.15944
8,TheWall,-8,2,2,0,2,72200,0.018,1295.701434
9,TheWall,-9,2,2,0,2,72300,0.395,28566.25862
3,TheWall,-2,1,1,0,1,36400,0.175,6371.50894
9,TheWall,-15,2,2,0,2,72900,0.295,21521.07031
8,TheWall,-10,2,2,0,2,72400,0.909,65836.75415
1,TheWall,-1,1,1,0,1,36300,0.812,29489.35159
2,TheWall,-12,2,2,0,2,72600,0.791,57422.4725
7,TheWall,0,0,0,0,0,1000,0.699,699.0287331
0,HighGarden,4,0,0,0,0,600,0.152,91.42507009
7,TheWall,-8,2,2,0,2,72200,0.739,53342.99317
8,TheWall,-15,2,2,0,2,72900,0.179,13014.96209
9,TheWall,-15,2,2,0,2,72900,0.496,36173.24392
9,TheWall,-15,2,2,0,2,72900,0.447,32586.03973
9,TheWall,-15,2,2,0,2,72900,0.883,64375.91599
8,Dorn,-15,2,2,0,2,72900,0.237,17307.98525
3,Dorn,-3,1,1,0,1,36500,0.032,1153.22901
5,HighGarden,-10,2,2,0,2,72400,0.978,70819.24006
8,HighGarden,-9,2,2,0,2,72300,0.874,63219.08996
6,TheWall,-10,2,2,0,2,72400,0.204,14798.75033
4,TheWall,-4,1,1,0,1,36600,0.597,21837.89956
5,TheWall,-5,1,1,0,1,36700,0.695,25488.97139
0,TheWall,5,0,0,0,0,500,0.649,324.7188913
6,TheWall,0,0,0,0,0,1000,0.267,267.2569789
9,Dorn,-13,2,2,0,2,72700,0.079,5721.52957
9,HighGarden,-15,2,2,0,2,72900,0.770,56148.00442
9,HighGarden,-15,2,2,0,2,72900,0.752,54838.38094
6,TheWall,-15,2,2,0,2,72900,0.787,57382.13841
9,TheWall,-15,2,2,0,2,72900,0.187,13597.65636
3,TheWall,-2,1,1,0,1,36400,0.639,23276.72364
8,TheWall,-10,2,2,0,2,72400,0.456,32980.35093
6,TheWall,-6,2,2,0,2,72000,0.714,51431.61628
7,HighGarden,-11,2,2,0,2,72500,0.578,41929.25013
9,HighGarden,-15,2,2,0,2,72900,0.226,16495.59717
8,TheWall,-3,1,1,0,1,36500,0.725,26450.93937
8,TheWall,-3,1,1,0,1,36500,0.866,31621.91444
8,TheWall,-12,2,2,0,2,72600,0.784,56914.40988
9,Dorn,-15,2,2,0,2,72900,0.890,64867.02302
9,Dorn,-15,2,2,0,2,72900,0.328,23899.33473
8,TheWall,-14,2,2,0,2,72800,0.581,42325.15647
7,TheWall,-7,2,2,0,2,72100,0.296,21362.07965
8,HighGarden,-11,2,2,0,2,72500,0.154,11150.18455
8,TheWall,-9,2,2,0,2,72300,0.945,68337.10644
3,TheWall,-3,1,1,0,1,36500,0.789,28809.94676
9,TheWall,-15,2,2,0,2,72900,0.802,58486.42429
8,TheWall,-15,2,2,0,2,72900,0.032,2305.541144
8,TheWall,-15,2,2,0,2,72900,0.932,67938.31852
9,HighGarden,-15,2,2,0,2,72900,0.282,20545.48097
9,HighGarden,-15,2,2,0,2,72900,0.794,57894.50785
9,HighGarden,-15,2,2,0,2,72900,0.193,14044.13713
9,HighGarden,-15,2,2,0,2,72900,0.131,9582.883076
9,HighGarden,-15,2,2,0,2,72900,0.985,71816.29387
9,TheWall,-15,2,2,0,2,72900,0.378,27539.42729
9,TheWall,-9,2,2,0,2,72300,0.912,65907.44728
3,TheWall,-4,1,1,0,1,36600,0.712,26057.69725
8,TheWall,-15,2,2,0,2,72900,0.497,36215.80876
0,TheWall,0,0,0,0,0,1000,0.655,654.8383834
8,TheWall,-8,2,2,0,2,72200,0.929,67075.23527
6,TheWall,-1,1,1,0,1,36300,0.956,34692.80402
8,TheWall,-15,2,2,0,2,72900,0.607,44220.4828
9,TheWall,-15,2,2,0,2,72900,0.706,51491.12931
9,TheWall,-15,2,2,0,2,72900,0.236,17228.60072
9,TheWall,-13,2,2,0,2,72700,0.690,50192.56732
6,TheWall,-11,2,2,0,2,72500,0.161,11646.30866
9,TheWall,-15,2,2,0,2,72900,0.724,52775.91253
9,TheWall,-5,1,1,0,1,36700,0.835,30628.88825
3,TheWall,-10,2,2,0,2,72400,0.909,65820.88925
8,TheWall,-15,2,2,0,2,72900,0.055,4017.407487
7,TheWall,-10,2,2,0,2,72400,0.572,41437.09036
9,TheWall,-12,2,2,0,2,72600,0.644,46721.96871
2,TheWall,-1,1,1,0,1,36300,0.798,28949.90386
9,TheWall,-12,2,2,0,2,72600,0.416,30188.28695
8,TheWall,-8,2,2,0,2,72200,0.683,49288.14161
8,TheWall,-8,2,2,0,2,72200,0.648,46773.38609
8,TheWall,-8,2,2,0,2,72200,0.240,17325.8188
9,TheWall,-15,2,2,0,2,72900,0.584,42575.75985
4,TheWall,-4,1,1,0,1,36600,0.119,4338.603512
1,TheWall,-12,2,2,0,2,72600,0.639,46416.00224
9,TheWall,-15,2,2,0,2,72900,0.909,66266.05612
4,TheWall,-4,1,1,0,1,36600,0.180,6589.766926
8,TheWall,-14,2,2,0,2,72800,0.639,46551.62632
9,TheWall,-15,2,2,0,2,72900,0.236,17229.7027
7,TheWall,-5,1,1,0,1,36700,0.583,21381.28819
2,TheWall,-10,2,2,0,2,72400,0.538,38964.75938
5,TheWall,-13,2,2,0,2,72700,0.102,7448.463875
6,TheWall,-10,2,2,0,2,72400,0.083,6037.806152
3,TheWall,-15,2,2,0,2,72900,0.920,67063.68952
7,TheWall,-15,2,2,0,2,72900,0.801,58361.98192
9,TheWall,-15,2,2,0,2,72900,0.796,58060.88605
9,TheWall,-15,2,2,0,2,72900,0.448,32643.82432
3,TheWall,-2,1,1,0,1,36400,0.833,30304.48819
4,TheWall,-6,2,2,0,2,72000,0.851,61249.89509
4,TheWall,-6,2,2,0,2,72000,0.057,4096.975507
8,TheWall,-8,2,2,0,2,72200,0.459,33131.64245
6,HighGarden,-11,2,2,0,2,72500,0.478,34649.66905
8,TheWall,-15,2,2,0,2,72900,0.942,68646.86062
9,TheWall,-9,2,2,0,2,72300,0.521,37659.54328
9,Dorn,-15,2,2,0,2,72900,0.243,17742.61083
8,TheWall,-15,2,2,0,2,72900,0.145,10567.42524
9,TheWall,-14,2,2,0,2,72800,0.737,53675.98776
8,TheWall,-15,2,2,0,2,72900,0.982,71585.93368
8,TheWall,-15,2,2,0,2,72900,0.282,20561.48791
9,TheWall,-15,2,2,0,2,72900,0.273,19874.6216
3,TheWall,-8,2,2,0,2,72200,0.190,13726.79572
9,TheWall,-15,2,2,0,2,72900,0.689,50243.02487
9,HighGarden,-15,2,2,0,2,72900,0.256,18656.59208
5,TheWall,5,0,0,0,0,500,0.650,324.780301
7,TheWall,-15,2,2,0,2,72900,0.543,39553.10752
7,TheWall,-15,2,2,0,2,72900,0.661,48156.18796
7,TheWall,-15,2,2,0,2,72900,0.011,829.6652529
9,Dorn,-15,2,2,0,2,72900,0.811,59156.53914
8,TheWall,-8,2,2,0,2,72200,0.054,3873.178508
9,TheWall,-14,2,2,0,2,72800,0.821,59762.0831
9,TheWall,-14,2,2,0,2,72800,0.162,11801.84767
8,TheWall,-15,2,2,0,2,72900,0.803,58549.30285
7,TheWall,-15,2,2,0,2,72900,0.664,48404.3556
7,TheWall,-15,2,2,0,2,72900,0.921,67120.95162
2,TheWall,-2,1,1,0,1,36400,0.089,3244.207369
8,TheWall,-10,2,2,0,2,72400,0.470,34012.51689
9,HighGarden,-15,2,2,0,2,72900,0.823,59983.86206
6,TheWall,-6,2,2,0,2,72000,0.825,59375.79891
9,TheWall,-15,2,2,0,2,72900,0.067,4886.354622
9,TheWall,-14,2,2,0,2,72800,0.388,28236.46348
9,TheWall,-14,2,2,0,2,72800,0.800,58238.17586
9,TheWall,-15,2,2,0,2,72900,0.329,24006.40158
6,Dorn,-12,2,2,0,2,72600,0.025,1823.598453
6,TheWall,-5,1,1,0,1,36700,0.882,32358.78398
3,TheWall,-2,1,1,0,1,36400,0.194,7075.205699
9,TheWall,-12,2,2,0,2,72600,0.061,4443.212718
9,TheWall,-15,2,2,0,2,72900,0.356,25956.42816
8,TheWall,-15,2,2,0,2,72900,0.521,37989.21967
9,Winterfell,-15,2,2,0,2,72900,0.765,55776.09382
9,Winterfell,-15,2,2,0,2,72900,0.424,30885.36208
4,TheWall,-1,1,1,0,1,36300,0.587,21309.7175
9,TheWall,-15,2,2,0,2,72900,0.626,45652.43528
6,TheWall,-15,2,2,0,2,72900,0.096,7024.462661
6,TheWall,-15,2,2,0,2,72900,0.552,40267.32344
6,TheWall,-15,2,2,0,2,72900,0.509,37119.53654
8,TheWall,-15,2,2,0,2,72900,0.439,32024.08276
9,Dorn,-15,2,2,0,2,72900,0.395,28798.70497
8,TheWall,-8,2,2,0,2,72200,0.051,3697.019899
9,Dorn,-15,2,2,0,2,72900,0.667,48608.05991
9,TheWall,-15,2,2,0,2,72900,0.200,14591.34085
1,TheWall,-15,2,2,0,2,72900,0.882,64280.21988
9,HighGarden,-3,1,1,0,1,36500,0.421,15348.93551
8,TheWall,-10,2,2,0,2,72400,0.311,22539.95068
9,TheWall,-15,2,2,0,2,72900,0.102,7403.544745
9,TheWall,-15,2,2,0,2,72900,0.907,66099.32918
8,TheWall,-15,2,2,0,2,72900,0.345,25172.99007
3,TheWall,-6,2,2,0,2,72000,0.235,16884.95762
9,TheWall,-10,2,2,0,2,72400,0.616,44593.02224
6,TheWall,-11,2,2,0,2,72500,0.288,20898.75556
6,TheWall,-15,2,2,0,2,72900,0.954,69516.33374
8,TheWall,-12,2,2,0,2,72600,0.861,62536.69365
9,TheWall,-6,2,2,0,2,72000,0.224,16140.06902
9,TheWall,-15,2,2,0,2,72900,0.748,54527.85041
9,TheWall,-15,2,2,0,2,72900,0.037,2679.127645
8,HighGarden,-8,2,2,0,2,72200,0.395,28502.36991
7,Dorn,-7,2,2,0,2,72100,0.738,53244.20215
8,TheWall,-15,2,2,0,2,72900,0.072,5222.166916
5,TheWall,3,0,0,0,0,700,0.636,445.036406
8,TheWall,-15,2,2,0,2,72900,0.386,28118.40577
8,TheWall,-8,2,2,0,2,72200,0.171,12356.56988
8,TheWall,-8,2,2,0,2,72200,0.887,64068.55114
8,TheWall,-15,2,2,0,2,72900,0.274,19996.4469
8,TheWall,-2,1,1,0,1,36400,0.987,35934.97361
9,TheWall,-15,2,2,0,2,72900,0.777,56649.5649
9,TheWall,-15,2,2,0,2,72900,0.360,26210.11538
9,Dorn,-7,2,2,0,2,72100,0.772,55654.14656
8,TheWall,-15,2,2,0,2,72900,0.672,49004.78394
9,TheWall,-15,2,2,0,2,72900,0.194,14110.49137
7,TheWall,-15,2,2,0,2,72900,0.519,37849.20731
8,TheWall,-4,1,1,0,1,36600,0.772,28269.8907
8,TheWall,-4,1,1,0,1,36600,0.237,8671.647792
8,TheWall,-4,1,1,0,1,36600,0.479,17527.12997
8,TheWall,-15,2,2,0,2,72900,0.759,55299.86137
6,TheWall,-14,2,2,0,2,72800,0.622,45269.38315
5,TheWall,-6,2,2,0,2,72000,0.114,8199.887647
5,TheWall,-5,1,1,0,1,36700,0.542,19896.53595
5,TheWall,3,0,0,0,0,700,0.104,72.87807228
7,TheWall,-7,2,2,0,2,72100,0.838,60455.35722
9,Dorn,-15,2,2,0,2,72900,0.376,27376.44557
6,TheWall,-2,1,1,0,1,36400,0.087,3170.731661
6,Dorn,-2,1,1,0,1,36400,0.191,6949.568128
6,TheWall,-2,1,1,0,1,36400,0.856,31141.07739
9,TheWall,-11,2,2,0,2,72500,0.992,71911.94601
9,TheWall,-11,2,2,0,2,72500,0.893,64727.59378
6,TheWall,-11,2,2,0,2,72500,0.415,30098.70211
6,TheWall,-11,2,2,0,2,72500,0.160,11597.68903
9,TheWall,-11,2,2,0,2,72500,0.972,70490.95133
7,TheWall,-4,1,1,0,1,36600,0.077,2809.445114
9,TheWall,-15,2,2,0,2,72900,0.733,53434.34988
9,HighGarden,-15,2,2,0,2,72900,0.590,42991.00429
9,HighGarden,-15,2,2,0,2,72900,0.701,51092.52088
9,TheWall,-15,2,2,0,2,72900,0.612,44645.08423
9,TheWall,-15,2,2,0,2,72900,0.750,54661.34187
9,TheWall,-12,2,2,0,2,72600,0.835,60639.60357
7,Dorn,-15,2,2,0,2,72900,0.477,34763.0542
6,TheWall,-3,1,1,0,1,36500,0.443,16185.28048
7,TheWall,-7,2,2,0,2,72100,0.064,4605.351427
5,Winterfell,-10,2,2,0,2,72400,0.338,24469.39677
7,TheWall,-5,1,1,0,1,36700,0.175,6430.696243
1,TheWall,0,0,0,0,0,1000,0.166,165.6722195
8,TheWall,-12,2,2,0,2,72600,0.443,32184.16848
7,TheWall,-8,2,2,0,2,72200,0.616,44485.07923
6,TheWall,-15,2,2,0,2,72900,0.641,46753.40165
9,TheWall,-10,2,2,0,2,72400,0.984,71208.90976
8,HighGarden,-15,2,2,0,2,72900,0.412,30013.17527
8,HighGarden,-15,2,2,0,2,72900,0.756,55105.42233
9,TheWall,-12,2,2,0,2,72600,0.652,47352.99124
9,TheWall,-15,2,2,0,2,72900,0.196,14288.44623
9,TheWall,-15,2,2,0,2,72900,0.593,43211.71188
9,TheWall,-15,2,2,0,2,72900,0.216,15781.22795
9,TheWall,-15,2,2,0,2,72900,0.423,30806.29221
7,TheWall,-12,2,2,0,2,72600,0.048,3495.736566
9,TheWall,-13,2,2,0,2,72700,0.360,26192.62696
7,TheWall,-14,2,2,0,2,72800,0.056,4107.388643
9,TheWall,-13,2,2,0,2,72700,0.912,66290.55477
9,TheWall,-15,2,2,0,2,72900,0.804,58637.34674
1,TheWall,-2,1,1,0,1,36400,0.430,15653.76286
7,TheWall,-7,2,2,0,2,72100,0.570,41076.14051
6,TheWall,-8,2,2,0,2,72200,0.884,63832.03965
7,TheWall,-7,2,2,0,2,72100,0.565,40736.08116
5,TheWall,-2,1,1,0,1,36400,0.164,5957.682591
1,TheWall,-8,2,2,0,2,72200,0.152,11006.75422
8,TheWall,-8,2,2,0,2,72200,0.579,41776.66894
9,TheWall,-15,2,2,0,2,72900,0.425,30987.09073
6,TheWall,-15,2,2,0,2,72900,0.169,12338.47319
4,TheWall,-4,1,1,0,1,36600,0.711,26009.19021
7,TheWall,-15,2,2,0,2,72900,0.130,9470.137772
8,TheWall,-15,2,2,0,2,72900,0.447,32585.57998
8,TheWall,-15,2,2,0,2,72900,0.993,72381.85307
6,TheWall,-15,2,2,0,2,72900,0.558,40669.33454
7,TheWall,-15,2,2,0,2,72900,0.739,53902.07125
9,HighGarden,-15,2,2,0,2,72900,0.000,1.527329215
7,TheWall,-7,2,2,0,2,72100,0.364,26271.64133
9,TheWall,-14,2,2,0,2,72800,0.950,69134.4728
9,TheWall,-15,2,2,0,2,72900,0.563,41033.21017
9,TheWall,-15,2,2,0,2,72900,0.777,56651.23344
9,TheWall,-15,2,2,0,2,72900,0.322,23437.72858
7,TheWall,-15,2,2,0,2,72900,0.384,27976.05085
6,TheWall,-15,2,2,0,2,72900,0.495,36092.28283
9,TheWall,-14,2,2,0,2,72800,0.318,23169.02616
9,TheWall,-14,2,2,0,2,72800,0.074,5407.541372
9,TheWall,-15,2,2,0,2,72900,0.993,72401.70845
9,TheWall,-9,2,2,0,2,72300,0.156,11296.70282
7,TheWall,-13,2,2,0,2,72700,0.991,72072.81037
6,TheWall,-9,2,2,0,2,72300,0.832,60123.24795
2,TheWall,4,0,0,0,0,600,0.336,201.5593308
7,TheWall,-14,2,2,0,2,72800,0.354,25793.1353
8,TheWall,-12,2,2,0,2,72600,0.653,47397.37185
9,TheWall,-15,2,2,0,2,72900,0.442,32243.40987
9,TheWall,-15,2,2,0,2,72900,0.380,27680.36767
6,TheWall,-15,2,2,0,2,72900,0.617,44968.32505
9,TheWall,-12,2,2,0,2,72600,0.617,44771.9457
9,TheWall,-15,2,2,0,2,72900,0.905,65959.16086
9,Dorn,-15,2,2,0,2,72900,0.017,1207.370664
9,TheWall,-15,2,2,0,2,72900,0.634,46221.42518
7,TheWall,-7,2,2,0,2,72100,0.282,20356.6018
9,Winterfell,-9,2,2,0,2,72300,0.648,46816.55033
8,TheWall,-8,2,2,0,2,72200,0.964,69630.70184
9,TheWall,-15,2,2,0,2,72900,0.816,59511.79015
9,TheWall,-13,2,2,0,2,72700,0.508,36899.12109
9,TheWall,-15,2,2,0,2,72900,0.849,61892.62227
9,Dorn,-15,2,2,0,2,72900,0.024,1775.028877
9,Dorn,-15,2,2,0,2,72900,0.283,20601.69984
3,TheWall,6,0,0,0,0,400,0.396,158.3962261
8,TheWall,-4,1,1,0,1,36600,0.398,14578.21277
7,TheWall,-8,2,2,0,2,72200,0.489,35270.10835
7,Dorn,-2,1,1,0,1,36400,0.041,1477.131803
7,TheWall,-15,2,2,0,2,72900,0.562,40978.34006
7,TheWall,-15,2,2,0,2,72900,0.249,18148.02419
9,Dorn,-12,2,2,0,2,72600,0.772,56027.85117
7,HighGarden,-7,2,2,0,2,72100,0.592,42659.91126
7,TheWall,-15,2,2,0,2,72900,0.615,44810.40246
1,TheWall,-10,2,2,0,2,72400,0.691,50042.89591
7,TheWall,-15,2,2,0,2,72900,0.437,31831.61287
7,TheWall,-15,2,2,0,2,72900,0.092,6707.812792
7,TheWall,-15,2,2,0,2,72900,0.672,49014.66695
7,TheWall,-15,2,2,0,2,72900,0.859,62585.75849
9,TheWall,-15,2,2,0,2,72900,0.298,21758.59548
9,HighGarden,-10,2,2,0,2,72400,0.890,64436.70537
9,TheWall,-15,2,2,0,2,72900,0.873,63675.51844
9,TheWall,-15,2,2,0,2,72900,0.895,65249.325
9,TheWall,-12,2,2,0,2,72600,0.768,55761.47034
9,TheWall,-12,2,2,0,2,72600,0.778,56489.80992
7,TheWall,-8,2,2,0,2,72200,0.806,58183.37256
9,TheWall,-15,2,2,0,2,72900,0.915,66716.63727
9,TheWall,-15,2,2,0,2,72900,0.454,33128.50798
9,TheWall,-15,2,2,0,2,72900,0.135,9824.135687
9,TheWall,-15,2,2,0,2,72900,0.507,36984.19876
4,TheWall,-1,1,1,0,1,36300,0.710,25767.06576
7,HighGarden,-15,2,2,0,2,72900,0.331,24095.70224
9,TheWall,-15,2,2,0,2,72900,0.620,45201.1294
9,TheWall,-15,2,2,0,2,72900,0.234,17084.39395
7,TheWall,-15,2,2,0,2,72900,0.602,43889.4062
8,TheWall,-15,2,2,0,2,72900,0.722,52609.94702
9,TheWall,-15,2,2,0,2,72900,0.130,9506.514313
8,TheWall,-15,2,2,0,2,72900,0.123,9000.942839
9,HighGarden,-15,2,2,0,2,72900,0.950,69287.4332
6,Dorn,-11,2,2,0,2,72500,0.621,45051.24641
7,TheWall,-7,2,2,0,2,72100,0.462,33275.45344
5,HighGarden,-2,1,1,0,1,36400,0.391,14239.37498
9,Dorn,-15,2,2,0,2,72900,0.434,31625.97249
6,HighGarden,-3,1,1,0,1,36500,0.887,32379.08121
7,Dorn,-15,2,2,0,2,72900,0.254,18529.40523
9,Dorn,-15,2,2,0,2,72900,0.096,6971.447074
7,TheWall,-8,2,2,0,2,72200,0.113,8135.682598
9,HighGarden,-14,2,2,0,2,72800,0.329,23926.90355
4,HighGarden,-3,1,1,0,1,36500,0.770,28090.02243
6,TheWall,-6,2,2,0,2,72000,0.702,50558.89026
7,TheWall,-15,2,2,0,2,72900,0.146,10649.42915
9,TheWall,-15,2,2,0,2,72900,0.122,8928.579579
9,TheWall,-15,2,2,0,2,72900,0.369,26879.87791
9,TheWall,-15,2,2,0,2,72900,0.081,5893.978158
3,TheWall,-2,1,1,0,1,36400,0.466,16963.9589
6,TheWall,-6,2,2,0,2,72000,0.345,24808.43735
6,TheWall,-6,2,2,0,2,72000,0.515,37096.4995
9,Dorn,-15,2,2,0,2,72900,0.337,24545.76844
9,Dorn,-15,2,2,0,2,72900,0.355,25846.3549
9,TheWall,-15,2,2,0,2,72900,0.107,7773.091998
5,TheWall,-4,1,1,0,1,36600,0.658,24068.85858
3,TheWall,-3,1,1,0,1,36500,0.022,798.9076849
7,TheWall,-15,2,2,0,2,72900,0.450,32797.64983
1,TheWall,5,0,0,0,0,500,0.849,424.3466195
6,TheWall,-15,2,2,0,2,72900,0.524,38172.12483
6,TheWall,-15,2,2,0,2,72900,0.403,29373.86134
0,TheWall,7,0,0,0,0,300,0.644,193.3055696
8,HighGarden,-2,1,1,0,1,36400,0.067,2444.321232
3,HighGarden,-3,1,1,0,1,36500,0.832,30382.91488
5,TheWall,-15,2,2,0,2,72900,0.435,31706.01171
5,TheWall,-6,2,2,0,2,72000,0.054,3887.447857
3,TheWall,-3,1,1,0,1,36500,0.284,10354.04564
7,TheWall,-15,2,2,0,2,72900,0.418,30508.63209
0,TheWall,0,0,0,0,0,1000,0.683,682.7968789
6,TheWall,-9,2,2,0,2,72300,0.830,59975.05428
6,TheWall,-11,2,2,0,2,72500,0.779,56445.03073
5,TheWall,-13,2,2,0,2,72700,0.101,7310.148577
4,TheWall,-12,2,2,0,2,72600,0.390,28322.66342
7,Winterfell,-15,2,2,0,2,72900,0.954,69545.36048
6,TheWall,-6,2,2,0,2,72000,0.871,62706.94655
9,TheWall,-14,2,2,0,2,72800,0.288,20953.28459
7,TheWall,-10,2,2,0,2,72400,0.939,67952.74924
9,TheWall,-14,2,2,0,2,72800,0.574,41784.63108
7,TheWall,-15,2,2,0,2,72900,0.275,20023.40712
7,TheWall,-15,2,2,0,2,72900,0.006,426.2415644
7,TheWall,-15,2,2,0,2,72900,0.571,41615.09319
6,TheWall,-10,2,2,0,2,72400,0.965,69890.5338
7,TheWall,-10,2,2,0,2,72400,0.676,48950.62084
9,TheWall,-14,2,2,0,2,72800,0.116,8428.436982
7,TheWall,-15,2,2,0,2,72900,0.336,24480.24974
1,TheWall,-14,2,2,0,2,72800,0.167,12190.83184
9,TheWall,-15,2,2,0,2,72900,0.212,15454.46797
6,TheWall,-8,2,2,0,2,72200,0.532,38422.86978
7,TheWall,-15,2,2,0,2,72900,0.409,29816.67733
7,TheWall,-15,2,2,0,2,72900,0.221,16141.38271
7,TheWall,-15,2,2,0,2,72900,0.200,14570.79594
7,TheWall,-15,2,2,0,2,72900,0.197,14390.85221
7,HighGarden,-7,2,2,0,2,72100,0.085,6099.199115
7,TheWall,-15,2,2,0,2,72900,0.550,40098.75196
7,TheWall,-15,2,2,0,2,72900,0.761,55489.10791
7,TheWall,-15,2,2,0,2,72900,0.545,39716.66656
7,TheWall,-15,2,2,0,2,72900,0.533,38825.2723
5,TheWall,-3,1,1,0,1,36500,0.767,27996.74617
3,TheWall,5,0,0,0,0,500,0.796,397.8656717
9,Dorn,-14,2,2,0,2,72800,0.259,18822.67747
4,Dorn,-11,2,2,0,2,72500,0.198,14339.24842
6,TheWall,-15,2,2,0,2,72900,0.840,61255.04948
9,TheWall,-15,2,2,0,2,72900,0.263,19159.68629
7,TheWall,-7,2,2,0,2,72100,0.426,30730.18412
7,TheWall,-7,2,2,0,2,72100,0.246,17738.22629
9,TheWall,-15,2,2,0,2,72900,0.687,50074.6161
4,TheWall,-6,2,2,0,2,72000,0.953,68614.38255
2,TheWall,-1,1,1,0,1,36300,0.154,5582.640964
7,HighGarden,-15,2,2,0,2,72900,0.083,6039.420273
7,HighGarden,-15,2,2,0,2,72900,0.257,18737.04658
7,HighGarden,-15,2,2,0,2,72900,0.801,58378.09611
7,TheWall,-15,2,2,0,2,72900,0.629,45872.97916
7,Dorn,-15,2,2,0,2,72900,0.489,35649.96796
7,Dorn,-15,2,2,0,2,72900,0.535,38987.72159
9,TheWall,-15,2,2,0,2,72900,0.232,16911.36997
9,TheWall,-13,2,2,0,2,72700,0.933,67856.34903
7,TheWall,-7,2,2,0,2,72100,0.572,41213.81215
8,TheWall,-12,2,2,0,2,72600,0.513,37223.56784
0,TheWall,-11,2,2,0,2,72500,0.751,54461.40691
6,TheWall,-15,2,2,0,2,72900,0.302,22045.06594
4,TheWall,-14,2,2,0,2,72800,0.417,30373.40839
1,TheWall,-1,1,1,0,1,36300,0.508,18442.32136
6,TheWall,-6,2,2,0,2,72000,0.726,52297.55545
9,TheWall,-15,2,2,0,2,72900,0.283,20635.08406
1,HighGarden,-1,1,1,0,1,36300,0.809,29361.50812
9,TheWall,-14,2,2,0,2,72800,0.763,55536.34904
9,TheWall,-15,2,2,0,2,72900,0.061,4480.622179
6,TheWall,-15,2,2,0,2,72900,0.281,20504.25699
3,TheWall,-2,1,1,0,1,36400,0.766,27872.55744
6,TheWall,-6,2,2,0,2,72000,0.848,61070.85357
7,TheWall,-15,2,2,0,2,72900,0.491,35778.1203
7,TheWall,-15,2,2,0,2,72900,0.583,42492.70548
7,TheWall,-15,2,2,0,2,72900,0.904,65927.46722
7,TheWall,-13,2,2,0,2,72700,0.536,38935.48682
9,TheWall,-9,2,2,0,2,72300,0.850,61439.448
9,TheWall,-9,2,2,0,2,72300,0.257,18613.62499
3,TheWall,-1,1,1,0,1,36300,0.153,5551.301254
9,TheWall,-15,2,2,0,2,72900,0.980,71468.59126
7,TheWall,-15,2,2,0,2,72900,0.071,5199.947099
6,TheWall,-8,2,2,0,2,72200,0.130,9390.94588
7,TheWall,-9,2,2,0,2,72300,0.069,4968.076164
8,HighGarden,-8,2,2,0,2,72200,0.879,63459.38435
9,TheWall,-15,2,2,0,2,72900,0.378,27590.4
9,TheWall,-15,2,2,0,2,72900,0.145,10552.35757
6,TheWall,-15,2,2,0,2,72900,0.743,54154.26781
7,TheWall,-15,2,2,0,2,72900,0.477,34773.76897
9,TheWall,-15,2,2,0,2,72900,0.914,66614.92943
9,TheWall,-15,2,2,0,2,72900,0.526,38349.27731
9,TheWall,-15,2,2,0,2,72900,0.376,27443.42897
7,TheWall,-15,2,2,0,2,72900,0.618,45037.09534
2,TheWall,-4,1,1,0,1,36600,0.352,12896.01916
6,TheWall,-6,2,2,0,2,72000,0.874,62939.54598
1,TheWall,0,0,0,0,0,1000,0.961,961.0174688
7,TheWall,-12,2,2,0,2,72600,0.269,19515.10695
9,TheWall,-12,2,2,0,2,72600,0.144,10445.43739
7,TheWall,-6,2,2,0,2,72000,0.799,57499.62829
7,HighGarden,-13,2,2,0,2,72700,0.299,21748.81884
1,HighGarden,0,0,0,0,0,1000,0.204,203.6688501
6,HighGarden,-9,2,2,0,2,72300,0.726,52474.30617
9,TheWall,-15,2,2,0,2,72900,0.758,55286.12581
3,TheWall,-15,2,2,0,2,72900,0.210,15322.41835
4,TheWall,1,0,0,0,0,900,0.858,771.9949931
7,TheWall,-15,2,2,0,2,72900,0.642,46795.03685
7,TheWall,-12,2,2,0,2,72600,0.124,9009.424957
8,TheWall,-15,2,2,0,2,72900,0.775,56525.73502
6,TheWall,-1,1,1,0,1,36300,0.506,18367.17578
3,TheWall,-2,1,1,0,1,36400,0.491,17885.2232
9,HighGarden,-15,2,2,0,2,72900,0.076,5559.680659
7,TheWall,-7,2,2,0,2,72100,0.741,53452.29081
9,Dorn,-15,2,2,0,2,72900,0.731,53255.81329
3,Dorn,-2,1,1,0,1,36400,0.028,1030.098064
7,TheWall,-8,2,2,0,2,72200,0.611,44131.12288
7,Dorn,-11,2,2,0,2,72500,0.693,50268.43773
5,TheWall,-15,2,2,0,2,72900,0.921,67128.66256
9,HighGarden,-12,2,2,0,2,72600,0.422,30630.2186
7,TheWall,-11,2,2,0,2,72500,0.819,59350.01037
